Date,USD,JPY
09-02-2017,1.0692,120.04
08-02-2017,1.0665,119.39
07-02-2017,1.0675,119.94
06-02-2017,1.0712,120.28
03-02-2017,1.0741,121.49
02-02-2017,1.0808,121.4
01-02-2017,1.079,122.25
31-01-2017,1.0755,121.94
30-01-2017,1.063,121.76
27-01-2017,1.0681,123.01
26-01-2017,1.07,122.4
25-01-2017,1.0743,121.79
24-01-2017,1.0748,121.85
23-01-2017,1.0715,121.72
20-01-2017,1.0632,122.47
19-01-2017,1.0668,122.23
18-01-2017,1.0664,121.05
17-01-2017,1.0684,121.1
16-01-2017,1.0594,120.91
13-01-2017,1.0661,121.91
12-01-2017,1.0679,121.69
11-01-2017,1.0503,122.14
10-01-2017,1.0567,122.84
09-01-2017,1.0516,122.66
06-01-2017,1.0589,122.83
05-01-2017,1.0501,122.38
04-01-2017,1.0437,122.64
03-01-2017,1.0385,122.75
02-01-2017,1.0465,122.92
30-12-2016,1.0541,123.4
29-12-2016,1.0453,122.04
28-12-2016,1.0401,122.39
27-12-2016,1.0445,122.61
23-12-2016,1.0446,122.6
22-12-2016,1.0444,122.86
21-12-2016,1.0421,122.31
20-12-2016,1.0364,122.43
19-12-2016,1.0422,122.19
16-12-2016,1.0439,123.38
15-12-2016,1.0419,123.03
14-12-2016,1.0644,122.39
13-12-2016,1.061,122.27
12-12-2016,1.0596,122.69
09-12-2016,1.0559,121.48
08-12-2016,1.0762,122.61
07-12-2016,1.073,122.42
06-12-2016,1.0734,122.28
05-12-2016,1.0702,122.32
02-12-2016,1.0642,121.2
01-12-2016,1.0627,121.39
30-11-2016,1.0635,120.48
29-11-2016,1.0576,119.48
28-11-2016,1.0588,119.25
25-11-2016,1.0592,119.73
24-11-2016,1.0548,119.43
23-11-2016,1.0602,118.04
22-11-2016,1.0617,117.74
21-11-2016,1.0631,117.59
18-11-2016,1.0629,116.95
17-11-2016,1.0717,117.12
16-11-2016,1.0702,117.25
15-11-2016,1.0765,116.55
14-11-2016,1.0777,116.27
11-11-2016,1.0904,115.96
10-11-2016,1.0895,116.4
09-11-2016,1.1022,114.54
08-11-2016,1.1038,115.66
07-11-2016,1.1062,115.4
04-11-2016,1.1093,114.24
03-11-2016,1.1064,114.25
02-11-2016,1.1095,114.62
01-11-2016,1.1025,115.57
31-10-2016,1.0946,114.97
28-10-2016,1.0922,115.1
27-10-2016,1.0927,114.39
26-10-2016,1.0925,113.97
25-10-2016,1.0872,113.65
24-10-2016,1.0891,113.29
21-10-2016,1.0886,112.96
20-10-2016,1.098,113.76
19-10-2016,1.0979,113.49
18-10-2016,1.0993,114.37
17-10-2016,1.0994,114.46
14-10-2016,1.1002,114.76
13-10-2016,1.1038,114.49
12-10-2016,1.102,114.5
11-10-2016,1.1079,114.9
10-10-2016,1.116,115.39
07-10-2016,1.114,115.44
06-10-2016,1.1185,116
05-10-2016,1.1211,115.65
04-10-2016,1.1161,114.5
03-10-2016,1.1236,113.9
30-09-2016,1.1161,113.09
29-09-2016,1.1221,113.88
28-09-2016,1.1225,112.93
27-09-2016,1.122,112.52
26-09-2016,1.1262,113.11
23-09-2016,1.1214,113.02
22-09-2016,1.1238,113.19
21-09-2016,1.115,112.49
20-09-2016,1.1184,113.93
19-09-2016,1.1165,113.65
16-09-2016,1.1226,114.35
15-09-2016,1.1254,114.98
14-09-2016,1.1218,115.37
13-09-2016,1.1247,114.98
12-09-2016,1.1226,114.38
09-09-2016,1.1268,115.85
08-09-2016,1.1296,114.8
07-09-2016,1.1237,114.23
06-09-2016,1.1159,115.39
05-09-2016,1.1156,115.24
02-09-2016,1.1193,115.83
01-09-2016,1.1146,115.59
31-08-2016,1.1132,115.01
30-08-2016,1.1168,114.27
29-08-2016,1.117,114.24
26-08-2016,1.129,113.33
25-08-2016,1.129,113.45
24-08-2016,1.1268,112.95
23-08-2016,1.1339,113.48
22-08-2016,1.1306,113.73
19-08-2016,1.1326,113.53
18-08-2016,1.1321,113.6
17-08-2016,1.1276,113.53
16-08-2016,1.1295,112.74
15-08-2016,1.118,112.97
12-08-2016,1.1158,113.77
11-08-2016,1.1153,113.05
10-08-2016,1.1184,113.09
09-08-2016,1.1078,113.27
08-08-2016,1.1087,113.59
05-08-2016,1.1156,112.73
04-08-2016,1.1136,112.66
03-08-2016,1.12,113.22
02-08-2016,1.1193,113.72
01-08-2016,1.1164,114.28
29-07-2016,1.1113,114.83
28-07-2016,1.109,116.14
27-07-2016,1.0991,116.23
26-07-2016,1.0997,114.67
25-07-2016,1.0982,116.64
22-07-2016,1.1014,116.86
21-07-2016,1.1015,117.05
20-07-2016,1.1013,117.33
19-07-2016,1.1035,117.2
18-07-2016,1.1053,116.82
15-07-2016,1.1128,117.63
14-07-2016,1.1157,117.88
13-07-2016,1.1072,115.82
12-07-2016,1.1092,115.29
11-07-2016,1.1049,113.23
08-07-2016,1.107,111.17
07-07-2016,1.108,111.9
06-07-2016,1.1069,111.48
05-07-2016,1.1146,113.5
04-07-2016,1.1138,114.29
01-07-2016,1.1135,114.29
30-06-2016,1.1102,114.05
29-06-2016,1.109,113.85
28-06-2016,1.1073,113.4
27-06-2016,1.0998,111.8
24-06-2016,1.1066,113.23
23-06-2016,1.1389,120.38
22-06-2016,1.1283,118.01
21-06-2016,1.1314,118.39
20-06-2016,1.1332,118.57
17-06-2016,1.1254,117.34
16-06-2016,1.1174,116.65
15-06-2016,1.123,119.29
14-06-2016,1.1225,118.98
13-06-2016,1.1268,119.51
10-06-2016,1.1304,120.79
09-06-2016,1.1343,120.72
08-06-2016,1.1378,121.77
07-06-2016,1.1348,122.16
06-06-2016,1.1349,121.58
03-06-2016,1.1154,121.47
02-06-2016,1.1188,121.96
01-06-2016,1.1174,122.07
31-05-2016,1.1154,123.83
30-05-2016,1.1139,123.85
27-05-2016,1.1168,122.46
26-05-2016,1.1168,122.93
25-05-2016,1.1146,122.79
24-05-2016,1.1168,122.56
23-05-2016,1.1215,122.7
20-05-2016,1.1219,123.81
19-05-2016,1.1197,123.17
18-05-2016,1.1279,123.38
17-05-2016,1.1318,123.93
16-05-2016,1.1324,123.27
13-05-2016,1.1348,123.56
12-05-2016,1.1389,124.5
11-05-2016,1.1409,124.09
10-05-2016,1.1375,124.12
09-05-2016,1.1395,123.39
06-05-2016,1.1427,122.23
05-05-2016,1.1439,122.51
04-05-2016,1.1505,122.62
03-05-2016,1.1569,122.53
02-05-2016,1.1493,122.47
29-04-2016,1.1403,122.34
28-04-2016,1.1358,122.84
27-04-2016,1.1303,125.79
26-04-2016,1.1287,125.45
25-04-2016,1.1264,124.95
22-04-2016,1.1263,124.86
21-04-2016,1.1355,124.5
20-04-2016,1.1379,124.2
19-04-2016,1.1343,124.1
18-04-2016,1.1306,122.32
15-04-2016,1.1284,122.91
14-04-2016,1.1252,123.09
13-04-2016,1.1298,123.47
12-04-2016,1.1396,123.44
11-04-2016,1.139,123.28
08-04-2016,1.1363,123.36
07-04-2016,1.1364,123.15
06-04-2016,1.1336,125.13
05-04-2016,1.1367,125.81
04-04-2016,1.138,126.97
01-04-2016,1.1432,128.07
31-03-2016,1.1385,127.9
30-03-2016,1.1324,127.37
29-03-2016,1.1194,127.13
24-03-2016,1.1154,125.41
23-03-2016,1.1171,126.01
22-03-2016,1.1212,125.13
21-03-2016,1.1271,125.94
18-03-2016,1.1279,125.79
17-03-2016,1.1311,126.28
16-03-2016,1.1064,125.68
15-03-2016,1.1109,125.36
14-03-2016,1.1119,126.36
11-03-2016,1.109,126.17
10-03-2016,1.0857,123.87
09-03-2016,1.0973,123.63
08-03-2016,1.1028,124.6
07-03-2016,1.0953,124.45
04-03-2016,1.097,124.77
03-03-2016,1.0901,124.23
02-03-2016,1.0856,124.07
01-03-2016,1.0872,122.94
29-02-2016,1.0888,123.14
26-02-2016,1.1006,124.42
25-02-2016,1.1027,124.01
24-02-2016,1.0981,122.86
23-02-2016,1.1002,123.12
22-02-2016,1.1026,124.85
19-02-2016,1.1096,125.4
18-02-2016,1.1084,126.17
17-02-2016,1.1136,127.1
16-02-2016,1.1166,127.02
15-02-2016,1.118,127.6
12-02-2016,1.1275,127.07
11-02-2016,1.1347,127.3
10-02-2016,1.1257,129.42
09-02-2016,1.1236,129.07
08-02-2016,1.1101,129.11
05-02-2016,1.1202,130.71
04-02-2016,1.1206,131.49
03-02-2016,1.0933,130.58
02-02-2016,1.0919,131.84
01-02-2016,1.0884,131.99
29-01-2016,1.092,132.25
28-01-2016,1.0903,129.62
27-01-2016,1.0888,128.91
26-01-2016,1.0837,128.22
25-01-2016,1.0815,128.07
22-01-2016,1.0808,127.77
21-01-2016,1.0893,127.43
20-01-2016,1.0907,127.28
19-01-2016,1.0868,128.12
18-01-2016,1.0892,127.78
15-01-2016,1.0914,127.8
14-01-2016,1.0893,128.26
13-01-2016,1.0816,127.74
12-01-2016,1.0836,127.79
11-01-2016,1.0888,128.33
08-01-2016,1.0861,128.51
07-01-2016,1.0868,127.74
06-01-2016,1.0742,127.19
05-01-2016,1.0746,127.88
04-01-2016,1.0898,129.78
31-12-2015,1.0887,131.07
30-12-2015,1.0926,131.66
29-12-2015,1.0952,131.88
28-12-2015,1.0962,132.05
24-12-2015,1.0947,131.83
23-12-2015,1.0916,131.92
22-12-2015,1.0952,132.42
21-12-2015,1.087,131.93
18-12-2015,1.0836,131.6
17-12-2015,1.0841,132.82
16-12-2015,1.0933,133.18
15-12-2015,1.099,132.97
14-12-2015,1.0983,132.54
11-12-2015,1.095,133.02
10-12-2015,1.0943,132.97
09-12-2015,1.0941,134.04
08-12-2015,1.0875,133.64
07-12-2015,1.0809,133.4
04-12-2015,1.0902,134.08
03-12-2015,1.0671,131.58
02-12-2015,1.0612,130.7
01-12-2015,1.06,130.57
30-11-2015,1.0579,130.22
27-11-2015,1.058,129.75
26-11-2015,1.0612,130.06
25-11-2015,1.0586,129.94
24-11-2015,1.0651,130.52
23-11-2015,1.0631,130.92
20-11-2015,1.0688,131.28
19-11-2015,1.0687,131.6
18-11-2015,1.0666,131.65
17-11-2015,1.067,131.49
16-11-2015,1.0723,132.01
13-11-2015,1.0764,132.04
12-11-2015,1.0726,131.92
11-11-2015,1.0716,131.9
10-11-2015,1.0711,131.98
09-11-2015,1.0776,133.08
06-11-2015,1.0864,132.41
05-11-2015,1.0883,132.65
04-11-2015,1.0935,132.45
03-11-2015,1.0976,132.65
02-11-2015,1.1032,133.02
30-10-2015,1.1017,132.88
29-10-2015,1.093,132.3
28-10-2015,1.1085,133.38
27-10-2015,1.1061,133.06
26-10-2015,1.1011,133.26
23-10-2015,1.1084,133.8
22-10-2015,1.1313,135.49
21-10-2015,1.1354,136.3
20-10-2015,1.1373,136.16
19-10-2015,1.1333,135.29
16-10-2015,1.136,135.25
15-10-2015,1.1439,135.23
14-10-2015,1.141,136.48
13-10-2015,1.1374,136.16
12-10-2015,1.1373,136.61
09-10-2015,1.1362,136.65
08-10-2015,1.1254,134.92
07-10-2015,1.1266,135.3
06-10-2015,1.1224,135.07
05-10-2015,1.1236,135.07
02-10-2015,1.116,134.24
01-10-2015,1.1153,133.56
30-09-2015,1.1203,134.69
29-09-2015,1.1204,134.38
28-09-2015,1.117,134.13
25-09-2015,1.1151,134.92
24-09-2015,1.1241,134.48
23-09-2015,1.115,134.03
22-09-2015,1.1155,133.75
21-09-2015,1.125,135.5
18-09-2015,1.1419,136.31
17-09-2015,1.1312,136.76
16-09-2015,1.1228,135.45
15-09-2015,1.132,135.44
14-09-2015,1.1305,136.04
11-09-2015,1.1268,136.02
10-09-2015,1.1185,135.38
09-09-2015,1.1139,134.65
08-09-2015,1.1162,133.82
07-09-2015,1.1146,133.09
04-09-2015,1.1138,132.82
03-09-2015,1.1229,134.98
02-09-2015,1.1255,135.21
01-09-2015,1.1236,134.87
31-08-2015,1.1215,136.07
28-08-2015,1.1268,136.16
27-08-2015,1.1284,135.62
26-08-2015,1.1402,136.46
25-08-2015,1.1506,137.84
24-08-2015,1.1497,137.8
21-08-2015,1.1281,138.4
20-08-2015,1.1183,138.5
19-08-2015,1.1041,137.31
18-08-2015,1.106,137.44
17-08-2015,1.11,138.22
14-08-2015,1.1171,138.7
13-08-2015,1.1109,138.23
12-08-2015,1.1155,138.45
11-08-2015,1.1055,137.99
10-08-2015,1.096,136.67
07-08-2015,1.0941,136.43
06-08-2015,1.0885,135.94
05-08-2015,1.0883,135.23
04-08-2015,1.0973,136.07
03-08-2015,1.0951,136.07
31-07-2015,1.0967,136.34
30-07-2015,1.0955,136.25
29-07-2015,1.103,136.5
28-07-2015,1.1025,136.46
27-07-2015,1.1058,136.23
24-07-2015,1.0939,135.7
23-07-2015,1.0999,136.15
22-07-2015,1.0902,134.98
21-07-2015,1.0867,135.17
20-07-2015,1.0852,134.83
17-07-2015,1.0889,135.01
16-07-2015,1.0867,134.9
15-07-2015,1.1009,135.95
14-07-2015,1.1031,136.02
13-07-2015,1.1049,136.3
10-07-2015,1.1185,136.88
09-07-2015,1.1054,134.3
08-07-2015,1.1024,133.88
07-07-2015,1.0931,133.88
06-07-2015,1.1008,135.11
03-07-2015,1.1096,136.38
02-07-2015,1.1066,136.82
01-07-2015,1.11,136.63
30-06-2015,1.1189,137.01
29-06-2015,1.1133,136.81
26-06-2015,1.1202,138.58
25-06-2015,1.1206,138.52
24-06-2015,1.1213,138.93
23-06-2015,1.1204,138.72
22-06-2015,1.1345,139.8
19-06-2015,1.1299,139.19
18-06-2015,1.1404,139.94
17-06-2015,1.1279,139.78
16-06-2015,1.1215,138.42
15-06-2015,1.1218,138.54
12-06-2015,1.122,138.78
11-06-2015,1.1232,138.95
10-06-2015,1.1279,138.69
09-06-2015,1.1249,139.56
08-06-2015,1.1162,139.84
05-06-2015,1.1218,139.97
04-06-2015,1.1317,140.47
03-06-2015,1.1134,138.46
02-06-2015,1.1029,137.52
01-06-2015,1.0944,135.79
29-05-2015,1.097,135.95
28-05-2015,1.0896,135.36
27-05-2015,1.0863,134.37
26-05-2015,1.0926,134.07
25-05-2015,1.0978,133.39
22-05-2015,1.1164,135.01
21-05-2015,1.1133,134.79
20-05-2015,1.1118,134.43
19-05-2015,1.118,134.36
18-05-2015,1.1389,136.33
15-05-2015,1.1328,135.78
14-05-2015,1.1419,136.12
13-05-2015,1.1221,134.31
12-05-2015,1.1239,134.85
11-05-2015,1.1142,133.64
08-05-2015,1.1221,134.9
07-05-2015,1.1305,134.72
06-05-2015,1.123,134.59
05-05-2015,1.1117,133.92
04-05-2015,1.1152,134.07
30-04-2015,1.1215,133.26
29-04-2015,1.1002,131.2
28-04-2015,1.0927,130.09
27-04-2015,1.0822,129.23
24-04-2015,1.0824,129.36
23-04-2015,1.0772,129.36
22-04-2015,1.0743,128.45
21-04-2015,1.07,127.75
20-04-2015,1.0723,127.68
17-04-2015,1.0814,128.45
16-04-2015,1.0711,127.64
15-04-2015,1.0579,126.52
14-04-2015,1.0564,126.67
13-04-2015,1.0552,127.2
10-04-2015,1.057,127.32
09-04-2015,1.0774,129.22
08-04-2015,1.0862,130.09
07-04-2015,1.0847,130.33
02-04-2015,1.083,129.59
01-04-2015,1.0755,129.29
31-03-2015,1.0759,128.95
30-03-2015,1.0845,130.02
27-03-2015,1.0856,129.39
26-03-2015,1.0973,130.67
25-03-2015,1.0985,131.13
24-03-2015,1.095,130.89
23-03-2015,1.0912,130.8
20-03-2015,1.0776,130.26
19-03-2015,1.0677,129.12
18-03-2015,1.0592,128.35
17-03-2015,1.0635,128.9
16-03-2015,1.0557,127.96
13-03-2015,1.0572,128.41
12-03-2015,1.0613,128.29
11-03-2015,1.0578,128.33
10-03-2015,1.0738,130.29
09-03-2015,1.086,131.31
06-03-2015,1.0963,131.48
05-03-2015,1.1069,133.1
04-03-2015,1.1124,133.15
03-03-2015,1.1168,133.74
02-03-2015,1.1227,134.47
27-02-2015,1.124,134.05
26-02-2015,1.1317,134.54
25-02-2015,1.1346,134.92
24-02-2015,1.1328,135.36
23-02-2015,1.1298,134.5
20-02-2015,1.1298,133.91
19-02-2015,1.1387,135.52
18-02-2015,1.1372,135.69
17-02-2015,1.1415,135.61
16-02-2015,1.1408,135.26
13-02-2015,1.1381,135.46
12-02-2015,1.1328,135.72
11-02-2015,1.1314,135.5
10-02-2015,1.1297,134.67
09-02-2015,1.1275,133.72
06-02-2015,1.1447,134.28
05-02-2015,1.141,133.98
04-02-2015,1.1446,134.49
03-02-2015,1.1376,133.48
02-02-2015,1.131,133.06
30-01-2015,1.1305,133.08
29-01-2015,1.1315,133.43
28-01-2015,1.1344,133.7
27-01-2015,1.1306,133.08
26-01-2015,1.1244,133.03
23-01-2015,1.1198,132.12
22-01-2015,1.1618,136.7
21-01-2015,1.1593,136.07
20-01-2015,1.1579,137.37
19-01-2015,1.1605,136.27
16-01-2015,1.1588,135.06
15-01-2015,1.1708,136.48
14-01-2015,1.1775,137.48
13-01-2015,1.1782,139.56
12-01-2015,1.1804,140.56
09-01-2015,1.1813,140.81
08-01-2015,1.1768,141
07-01-2015,1.1831,141.17
06-01-2015,1.1914,141.69
05-01-2015,1.1915,143
02-01-2015,1.2043,145.21
31-12-2014,1.2141,145.23
30-12-2014,1.216,145.41
29-12-2014,1.2197,146.96
24-12-2014,1.2219,147.07
23-12-2014,1.2213,146.8
22-12-2014,1.2259,147.06
19-12-2014,1.2279,146.41
18-12-2014,1.2285,145.96
17-12-2014,1.2448,145.89
16-12-2014,1.2537,145.79
15-12-2014,1.2426,147.67
12-12-2014,1.245,147.41
11-12-2014,1.2428,147.2
10-12-2014,1.2392,147.33
09-12-2014,1.2369,148.02
08-12-2014,1.2258,148.45
05-12-2014,1.2362,149.03
04-12-2014,1.2311,147.64
03-12-2014,1.2331,147.2
02-12-2014,1.2424,148.08
01-12-2014,1.2469,147.62
28-11-2014,1.2483,147.69
27-11-2014,1.248,146.67
26-11-2014,1.2475,146.91
25-11-2014,1.2424,146.66
24-11-2014,1.241,146.82
21-11-2014,1.2422,146.46
20-11-2014,1.2539,148.25
19-11-2014,1.2535,147.45
18-11-2014,1.2514,145.91
17-11-2014,1.2496,145.3
14-11-2014,1.2436,144.94
13-11-2014,1.2456,143.87
12-11-2014,1.2467,143.63
11-11-2014,1.2424,143.88
10-11-2014,1.2486,142.56
07-11-2014,1.2393,142.89
06-11-2014,1.2517,143.33
05-11-2014,1.248,143.21
04-11-2014,1.2514,141.96
03-11-2014,1.2493,142.19
31-10-2014,1.2524,140.18
30-10-2014,1.2598,137.27
29-10-2014,1.2737,137.75
28-10-2014,1.2748,137.45
27-10-2014,1.2679,136.76
24-10-2014,1.2659,136.64
23-10-2014,1.2669,136.42
22-10-2014,1.2693,135.79
21-10-2014,1.2762,136.2
20-10-2014,1.2773,136.62
17-10-2014,1.2823,136.45
16-10-2014,1.2749,134.95
15-10-2014,1.2666,135.5
14-10-2014,1.2646,135.29
13-10-2014,1.2679,135.95
10-10-2014,1.2638,136.27
09-10-2014,1.2763,137.37
08-10-2014,1.2645,136.97
07-10-2014,1.2607,136.9
06-10-2014,1.2565,137.25
03-10-2014,1.2616,137.46
02-10-2014,1.2631,137.47
01-10-2014,1.2603,138.53
30-09-2014,1.2583,138.11
29-09-2014,1.2701,138.97
26-09-2014,1.2732,138.93
25-09-2014,1.2712,138.88
24-09-2014,1.2826,139.5
23-09-2014,1.2892,139.87
22-09-2014,1.2845,140.09
19-09-2014,1.2852,139.84
18-09-2014,1.2872,140.11
17-09-2014,1.2956,139.05
16-09-2014,1.2949,138.67
15-09-2014,1.2911,138.48
12-09-2014,1.2931,138.72
11-09-2014,1.2928,138.38
10-09-2014,1.2929,137.9
09-09-2014,1.2902,136.9
08-09-2014,1.2947,136.32
05-09-2014,1.2948,136.27
04-09-2014,1.3015,136.89
03-09-2014,1.3151,138.11
02-09-2014,1.3115,137.63
01-09-2014,1.3133,136.97
29-08-2014,1.3188,137.11
28-08-2014,1.3178,136.68
27-08-2014,1.3177,136.88
26-08-2014,1.3192,137.15
25-08-2014,1.32,137.13
22-08-2014,1.3267,137.7
21-08-2014,1.3262,137.71
20-08-2014,1.3284,137.23
19-08-2014,1.3354,137.12
18-08-2014,1.3383,137.22
15-08-2014,1.3388,137.33
14-08-2014,1.3373,136.99
13-08-2014,1.336,136.89
12-08-2014,1.3346,136.49
11-08-2014,1.3386,136.72
08-08-2014,1.3388,136.45
07-08-2014,1.3368,136.76
06-08-2014,1.3345,136.58
05-08-2014,1.3382,137.46
04-08-2014,1.3422,137.72
01-08-2014,1.3395,137.92
31-07-2014,1.3379,137.66
30-07-2014,1.3401,137.05
29-07-2014,1.3429,137.04
28-07-2014,1.3433,136.74
25-07-2014,1.344,136.97
24-07-2014,1.3472,136.97
23-07-2014,1.3465,136.51
22-07-2014,1.3481,136.93
21-07-2014,1.3518,136.97
18-07-2014,1.3525,137.07
17-07-2014,1.3525,137.27
16-07-2014,1.3532,137.73
15-07-2014,1.3613,138.28
14-07-2014,1.3627,138.29
11-07-2014,1.3595,137.75
10-07-2014,1.3604,137.87
09-07-2014,1.3603,138.38
08-07-2014,1.3589,138.26
07-07-2014,1.3592,138.53
04-07-2014,1.3588,138.67
03-07-2014,1.3646,139.06
02-07-2014,1.3656,138.65
01-07-2014,1.3688,138.98
30-06-2014,1.3658,138.44
27-06-2014,1.362,138.09
26-06-2014,1.3606,138.49
25-06-2014,1.3615,138.73
24-06-2014,1.3618,138.8
23-06-2014,1.3596,138.46
20-06-2014,1.3588,138.68
19-06-2014,1.362,138.82
18-06-2014,1.3563,138.65
17-06-2014,1.3568,138.4
16-06-2014,1.3532,137.81
13-06-2014,1.3534,138.08
12-06-2014,1.3528,138.12
11-06-2014,1.3547,138.19
10-06-2014,1.3547,138.63
09-06-2014,1.3608,139.39
06-06-2014,1.3642,139.71
05-06-2014,1.3567,139.24
04-06-2014,1.3627,139.78
03-06-2014,1.3645,139.64
02-06-2014,1.3611,138.94
30-05-2014,1.3607,138.36
29-05-2014,1.3612,138.34
28-05-2014,1.3608,138.73
27-05-2014,1.3638,139.01
26-05-2014,1.3635,138.97
23-05-2014,1.363,138.92
22-05-2014,1.3668,138.96
21-05-2014,1.3676,138.18
20-05-2014,1.3702,138.88
19-05-2014,1.3715,138.79
16-05-2014,1.3696,138.95
15-05-2014,1.3659,139.17
14-05-2014,1.3719,139.65
13-05-2014,1.3703,140.25
12-05-2014,1.3765,140.31
09-05-2014,1.3781,140.14
08-05-2014,1.3953,141.95
07-05-2014,1.3927,141.68
06-05-2014,1.3945,141.89
05-05-2014,1.3874,141.44
02-05-2014,1.3862,142.06
30-04-2014,1.385,142.07
29-04-2014,1.3826,142.03
28-04-2014,1.3861,141.85
25-04-2014,1.3831,141.05
24-04-2014,1.382,141.63
23-04-2014,1.3834,141.46
22-04-2014,1.3817,141.69
17-04-2014,1.3855,141.57
16-04-2014,1.384,141.55
15-04-2014,1.3803,140.62
14-04-2014,1.3827,140.87
11-04-2014,1.3872,140.69
10-04-2014,1.3867,141
09-04-2014,1.3794,140.73
08-04-2014,1.3774,140.9
07-04-2014,1.3723,141.65
04-04-2014,1.37,142.33
03-04-2014,1.3771,143.12
02-04-2014,1.3795,143.03
01-04-2014,1.379,142.53
31-03-2014,1.3788,142.42
28-03-2014,1.3759,140.9
27-03-2014,1.3758,140.75
26-03-2014,1.3791,141.25
25-03-2014,1.3789,141.22
24-03-2014,1.3774,141.05
21-03-2014,1.378,141.07
20-03-2014,1.3762,140.85
19-03-2014,1.3913,141.31
18-03-2014,1.3902,141.1
17-03-2014,1.3906,141.45
14-03-2014,1.3884,140.63
13-03-2014,1.3942,143.3
12-03-2014,1.3887,142.68
11-03-2014,1.385,143.05
10-03-2014,1.3881,143.39
07-03-2014,1.3894,143.02
06-03-2014,1.3745,141.22
05-03-2014,1.3732,140.71
04-03-2014,1.3768,140.2
03-03-2014,1.3768,139.51
28-02-2014,1.3813,140.63
27-02-2014,1.3656,139.15
26-02-2014,1.3726,140.5
25-02-2014,1.3754,140.65
24-02-2014,1.3735,140.69
21-02-2014,1.3707,140.5
20-02-2014,1.3706,139.91
19-02-2014,1.3745,140.08
18-02-2014,1.3731,140.77
17-02-2014,1.3699,139.6
14-02-2014,1.3707,139.48
13-02-2014,1.3675,139.42
12-02-2014,1.3573,138.89
11-02-2014,1.3676,140
10-02-2014,1.3638,139.26
07-02-2014,1.3574,138.79
06-02-2014,1.3495,136.93
05-02-2014,1.3543,136.78
04-02-2014,1.3519,137.05
03-02-2014,1.3498,137.82
31-01-2014,1.3516,138.13
30-01-2014,1.3574,139.28
29-01-2014,1.3608,139.73
28-01-2014,1.3649,140.61
27-01-2014,1.3658,140.39
24-01-2014,1.3687,140.18
23-01-2014,1.3639,141.99
22-01-2014,1.3566,141.57
21-01-2014,1.3526,141.58
20-01-2014,1.3566,141.05
17-01-2014,1.3584,141.8
16-01-2014,1.3597,142.21
15-01-2014,1.3606,141.86
14-01-2014,1.3667,141.62
13-01-2014,1.3654,141.37
10-01-2014,1.3587,142.67
09-01-2014,1.3612,142.92
08-01-2014,1.3594,142.33
07-01-2014,1.3641,142.43
06-01-2014,1.3602,142.28
03-01-2014,1.3634,142.46
02-01-2014,1.3658,143.82
31-12-2013,1.3791,144.72
30-12-2013,1.3783,145.02
27-12-2013,1.3814,145.02
24-12-2013,1.3684,142.66
23-12-2013,1.3702,142.38
20-12-2013,1.3655,142.66
19-12-2013,1.3667,142.55
18-12-2013,1.3749,141.61
17-12-2013,1.3749,141.61
16-12-2013,1.3776,141.87
13-12-2013,1.3727,141.93
12-12-2013,1.3775,141.51
11-12-2013,1.3767,141.22
10-12-2013,1.375,141.35
09-12-2013,1.3722,141.33
06-12-2013,1.3661,139.63
05-12-2013,1.3594,138.73
04-12-2013,1.3592,139.31
03-12-2013,1.3578,139.31
02-12-2013,1.3536,139.16
29-11-2013,1.3611,139.21
28-11-2013,1.3592,139.06
27-11-2013,1.3596,138.43
26-11-2013,1.3547,137.34
25-11-2013,1.3514,137.57
22-11-2013,1.3518,136.74
21-11-2013,1.3472,135.83
20-11-2013,1.3527,135.2
19-11-2013,1.3502,134.89
18-11-2013,1.3517,135.23
15-11-2013,1.346,134.99
14-11-2013,1.3436,134.26
13-11-2013,1.3415,133.27
12-11-2013,1.3432,133.87
11-11-2013,1.3394,132.86
08-11-2013,1.3431,131.58
07-11-2013,1.3365,132
06-11-2013,1.3517,133.33
05-11-2013,1.3494,132.59
04-11-2013,1.3506,133.28
01-11-2013,1.3505,132.9
31-10-2013,1.3641,133.99
30-10-2013,1.3755,135.11
29-10-2013,1.3768,134.88
28-10-2013,1.3784,134.65
25-10-2013,1.3777,134.15
24-10-2013,1.3805,134.32
23-10-2013,1.3752,133.95
22-10-2013,1.3674,134.52
21-10-2013,1.3667,134.17
18-10-2013,1.3684,133.73
17-10-2013,1.3662,133.64
16-10-2013,1.3561,133.38
15-10-2013,1.3493,132.89
14-10-2013,1.3564,133.19
11-10-2013,1.3566,133.38
10-10-2013,1.3532,132.37
09-10-2013,1.3515,131.55
08-10-2013,1.3576,131.94
07-10-2013,1.3572,131.46
04-10-2013,1.3593,132.03
03-10-2013,1.3594,132.81
02-10-2013,1.3515,131.76
01-10-2013,1.3554,132.6
30-09-2013,1.3505,131.78
27-09-2013,1.3537,133.28
26-09-2013,1.3499,133.41
25-09-2013,1.3504,133.14
24-09-2013,1.3473,132.92
23-09-2013,1.3508,133.59
20-09-2013,1.3514,134.57
19-09-2013,1.3545,134.09
18-09-2013,1.3352,132.18
17-09-2013,1.3356,132.44
16-09-2013,1.3357,132.05
13-09-2013,1.3295,132.43
12-09-2013,1.329,132.18
11-09-2013,1.3268,132.96
10-09-2013,1.324,132.8
09-09-2013,1.3194,131.3
06-09-2013,1.3117,130.71
05-09-2013,1.3202,131.64
04-09-2013,1.3171,131.06
